DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2017,20187535,34802,32682,"GREENLEAF CO2 SOLUTIONS, LLC","602 CRESCENT PLACE, SUITE 100",RIDGELAND,MS,39157,Natural Gas,,MISSISSIPPI,0,0,0,533992,,,,,,,,,,,,,No,0,35.55,0,0,0,0,0,0,0,35.55,0,0,0,0,0,0,0,0,0,0,0,35.55,0,0,0,0,0,0,0,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.55,0,0,0,0,0,0,0,35.55,INITIAL,3/19/2018,3/19/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187244,34471,32685,CALGAS LLC,10777 WESTHEIMER SUITE 1125,HOUSTON,TX,77042,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,5.6,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,5.6,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20200241,36905,38882,"EM BIOGAS, LLC",139 COUNTY ROAD 404,STEPHENVILLE,TX,76401,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,3.57,0,0,0,0,3.3,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.3,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.3,0,0,6.87,INITIAL,2/19/2020,2/19/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187209,34432,38883,HUNT SOUTHLAND REFINING COMPANY,2200 JACK WARNER PARKWAY #400,TUSCALOOSA,AL,35401,Natural Gas,,MISSISSIPPI,0,0,0,516.527,,,,,,,,,,,,,No,0,3.08,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,3.08,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186683,33872,38884,"ATLAS PIPELINE TENNESSEE, LLC",106 RIDGEVIEW WAY,CLINTON,TN,37716,Natural Gas,,TENNESSEE,0,0,0,2187.2,,,,,,,,,,,,,No,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,INITIAL,3/5/2018,3/5/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186537,33711,38886,JOHNSTOWN REGIONAL ENERGY,"680 ANDERSEN DRIVE FOSTER PLAZA 10, 5TH FLOOR",PITTSBURGH,PA,15220,Other Gas-Processed Landfill Gas,,PENNSYLVANIA,0,0,0,,,,,,522.372,,,,,,,Processed Landfill Gas,No,0,5.7,0,0,0,0,0,8.8,0,14.5,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,8.8,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,8.8,0,14.5,INITIAL,2/23/2018,2/23/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186662,33844,38897,MARABOU SUPERIOR PIPELINE,450 GEARS RD.     STE 850,HOUSTON,TX,77067,Natural Gas,,"TEXAS, WISCONSIN",0,0,0,2.201,,,,,,,,,,,,,No,0,4.749,0,0,0,0,13.004,0,0,17.753,0,0,0,0,0,0,0,0,0,0,0,4.749,0,0,0,0,13.004,0,0,17.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.749,0,0,0,0,13.004,0,0,17.753,INITIAL,3/2/2018,3/2/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187033,34249,38898,"MOUNTAIN GATHERING, LLC",810 HOUSTON STREET,FORT WORTH,TX,76102,Natural Gas,,"PENNSYLVANIA, WEST VIRGINIA",0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,0,0,0,0,0,0,0,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,0,0,0,0,0,0,0,78.7,0,78.7,0,0,0,0,0,0,0,78.7,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187389,34627,38901,"PERRYVILLE GAS STORAGE, LLC",508 MINDEN ST. SUITE A,RUSTON,LA,71270,Natural Gas,LOUISIANA,,0,0,0,,,,,,,,,,,,,,No,0,14.3,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,14.3,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186907,34110,38902,"HIGH POINT GAS TRANSMISSION, LLC","2103 CITYWEST BLVD., BLDG 4 - SUITE 800 BLDG. 4, STE. 800",HOUSTON,TX,77042,Natural Gas,"LOUISIANA, OCS-Gulf of Mexico",,0,0,0,89896,,,,,,,,,,,,,No,0,144.91,0,0,0,0,0,0,0,144.91,0,198.32,0,0,0,0,0,0,0,198.32,0,343.23,0,0,0,0,0,0,0,343.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.23,0,0,0,0,0,0,0,343.23,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186507,33675,38904,CALERA GATHERING LLC,213 EDDINGSTOWN ROAD,MONTEVALLO,AL,35115,Natural Gas,,ALABAMA,0,0,0,1859,0,0,0,0,0,,,,,,,,No,0,22.6,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,22.6,INITIAL,2/20/2018,2/20/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187352,34586,38906,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP. D/B/A LIBERTY UTILITIES,2751 NORTH HIGH STREET,JACKSON,MO,63755,Natural Gas,,"ILLINOIS, IOWA, MISSOURI",0,5.8,5.8,,,,,,,,,,,,,,No,0,219.224,0,0,0,0,0,0,0,219.224,0,0,0,0,0,0,0,0,0,0,0,219.224,0,0,0,0,0,0,0,219.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.224,0,0,0,0,0,0,0,219.224,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186375,33515,38907,SOUTHERN ILLINOIS POWER COOPERATIVE,11543 LAKE OF EGYPT ROAD,MARION,IL,62959,Natural Gas,,ILLINOIS,0,0,0,101.312,,,,,,,,,,,,,No,0,5.45,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,5.45,INITIAL,1/30/2018,1/30/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186319,33451,38908,"PRAIRIELAND PIPELINE, LLC",PO BOX 327 208 EAST WASHINGTON STREET,NEWTON,IL,62448,Natural Gas,,ILLINOIS,0,0,0,1398.84,,,,,,,,,,,,,No,0,4.68,0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,4.68,INITIAL,1/12/2018,1/12/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186291,33416,38909,"COMPRESSED ENERGY SYSTEMS, LLC",5930 US HWY 45 NORTH,ELDORADO,IL,62930,Natural Gas,,ILLINOIS,0,0,0,1239.9,,,,,,,,,,,,,No,0,0.44,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.44,INITIAL,1/4/2018,1/4/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186624,33802,38910,CNX RESOURCES CORPORATION,1000 CONSOL ENERGY DRIVE,CANONSBURG,PA,15317,Natural Gas,,"PENNSYLVANIA, VIRGINIA, WEST VIRGINIA",0,0,0,6709,,,,,,,,,,,,,No,0,9.24,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,9.24,0,3.05,0,0,0,0,0,0,0,3.05,0,4.57,0,0,0,0,9.36,0,0,13.93,0,0,0,0,0,0,0,0,0,0,0,7.62,0,0,0,0,9.36,0,0,16.98,0,16.86,0,0,0,0,9.36,0,0,26.22,INITIAL,3/1/2018,3/1/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186925,34129,38912,"MAGELLAN E&P HOLDINGS, INC",2200 WEST LOOP SOUTH  1500,HOUSTON,TX,77027,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,0,5.08,0,5.08,0,0,0,0,0,0,0,5.08,0,5.08,0,0,0,0,0,0,0,5.08,INITIAL,3/11/2018,3/11/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186397,33547,38914,ANDROSCOGGIN VALLEY REGIONAL REFUSE DISPOSAL DISTRICT,15 MT. FORIST ST. P.O. BOX 336,BERLIN,NH,03570,Landfill Gas,,NEW HAMPSHIRE,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,2/1/2018,2/1/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186698,33887,38917,KING-MURRAY OPERATING COMPANY LLC,29760 HILLBROOK,LIVONIA,MI,48152,Natural Gas,,FLORIDA,0,0,0,0,,,,,,,,,,,,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/5/2018,3/5/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186666,33848,38919,LEGACY RESERVES OPERATING LP,PO BOX 10848,MIDLAND,TX,79702,Natural Gas,,TEXAS,0,0,0,29886087,,,,,,,,,,,,,No,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,INITIAL,3/2/2018,3/2/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187361,34596,38920,"CHERRY ISLAND RENEWABLE ENERGY, LLC (CIRE)","115 ROUTE 46 WEST, SUITE F-1000",MOUNTAIN LAKES,NJ,07046,Landfill Gas,,DELAWARE,0,0,0,,,,,901.79,,,,,,,,,No,0,0,0,0,0,0,4.1,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,4.1,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186728,35025,38923,PROSPECTOR PIPELINE COMPANY,2981 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,95670,Natural Gas,,NEVADA,0,0,0,2576,,,,,,,,,,,,,No,0,27.3,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,27.3,SUPPLEMENTAL,3/6/2018,7/27/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187566,34886,38924,NGL CRUDE TERMINALS,2900 N. LOOP WEST SUITE 1250,HOUSTON,TX,77092,Natural Gas,,LOUISIANA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,INITIAL,4/4/2018,4/4/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186525,33694,38925,"NUCOR STEEL KINGMAN, LLC",1915 REXFORD ROAD,CHARLOTTE,NC,28211,Natural Gas,,ARIZONA,0,0,0,347.92,,,,,,,,,,,,,No,0,1.85,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,1.85,INITIAL,2/22/2018,2/22/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186759,33950,38926,BLACK BEAR MIDSTREAM LLC,9805 KATY FREEWAY SUITE 950,HOUSTON,TX,77024,Natural Gas,,LOUISIANA,0,0,0,16711,,,,,,,,,,,,,No,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,0,5.06,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,5.06,0,12.56,0,0,0,0,0,0,0,12.56,INITIAL,3/7/2018,3/7/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187216,34443,38927,UGI ENERGY SERVICES,1 MERIDIAN BLVD SUITE 2C01,WYOMISSING,PA,19610,Natural Gas,PENNSYLVANIA,PENNSYLVANIA,0,4.52,4.52,37927,,,,,,,,,,,,,No,0,73.54,0,0,0,0,0,0,0,73.54,0,0,0,0,0,0,0,0,0,0,0,73.54,0,0,0,0,0,0,0,73.54,0,18.8,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,18.8,0,92.34,0,0,0,0,0,0,0,92.34,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186457,33619,38929,"LYNX OPERATING CO., INC.","4849 GREENVILLE AVE 12TH FLOOR, SUITE 1255",DALLAS,TX,75206,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,INITIAL,2/13/2018,2/13/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187350,34583,38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",ONE ENERGY PLAZA - WCB 2130,DETROIT,MI,48226,Natural Gas,,"NEW YORK, PENNSYLVANIA",0,0,0,344983,,,,,,,,,,,,,No,0,60.2,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0,0,60.2,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186838,34034,38941,EMKEY GATHERING LLC,558 WEST 6TH STREET SUITE 200,ERIE,PA,16507,Natural Gas,,"NEW YORK, PENNSYLVANIA",0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0.8,INITIAL,3/8/2018,3/8/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187345,34578,38943,"EAGLE FORD MIDSTREAM, LP",601 TRAVIS STREET SUITE 1900,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,119557488,,,,,,,,,,,,,No,0,167.001,0,0,0,0,0,0,0,167.001,0,0,0,0,0,0,0,0,0,0,0,167.001,0,0,0,0,0,0,0,167.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.001,0,0,0,0,0,0,0,167.001,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186833,34996,38944,EMKEY TRANSPORTATION INC,558 WEST 6TH STREET SUITE 200,ERIE,PA,16507,Natural Gas,,NEW YORK,0,0,0,1556.823,,,,,,,,,,,,,No,0,26.41,0,0,0,0,0,0,0,26.41,0,0,0,0,0,0,0,0,0,0,0,26.41,0,0,0,0,0,0,0,26.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.41,0,0,0,0,0,0,0,26.41,SUPPLEMENTAL,3/8/2018,7/3/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187088,34305,38947,KINDER MORGAN ALTAMONT LLC,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,,UTAH,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,0,0,0,1.38,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186643,33822,38948,"CSL EXPLORATION, LP.",1000 LOUISIANA SUITE 7000,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86,0,0,0,0,0,0,0,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86,0,0,0,0,0,0,0,10.86,0,10.86,0,0,0,0,0,0,0,10.86,INITIAL,3/2/2018,3/2/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186572,33749,38949,"NAVARRO MIDSTREAM SERVICES, LLC.",10101 REUNION PLACE SUITE 1000,SAN ANTONIO,TX,78216,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,0,3.11,0,0,0,0,0,0,0,3.11,INITIAL,2/27/2018,2/27/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187391,34629,38950,"CADEVILLE GAS STORAGE, LLC",508 MINDEN ST. SUITE A,RUSTON,LA,71270,Natural Gas,LOUISIANA,,0,0,0,,,,,,,,,,,,,,No,0,8.36,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,8.36,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186469,33632,38951,"PENNSYLVANIA GENERAL ENERGY COMPANY, LLC",120 MARKET STREET,WARREN,PA,16365,Natural Gas,,PENNSYLVANIA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,5.6,0,5.6,0,0,0,0,0,0,0,5.6,INITIAL,2/14/2018,2/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20187202,34424,38952,TPL ARKOMA HOLDINGS LLC,110 WEST 7TH STREET  SUITE 2300,TULSA,OK,74119,Natural Gas,,OKLAHOMA,0,0,0,30447560,,,,,,,,,,,,,No,0,3.805,0,0,0,0,0,0,0,3.805,0,0,0,0,0,0,0,0,0,0,0,3.805,0,0,0,0,0,0,0,3.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.805,0,0,0,0,0,0,0,3.805,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
3/1/2022,2017,20186944,34150,38954,ALLEGHENY LAND AND EXPLORATION,213 WEST THIRD AVENUE,WARREN,PA,16365,Natural Gas,,PENNSYLVANIA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,6.5,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,6.5,0,0,6.55,0,0.05,0,0,0,0,6.5,0,0,6.55,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
