DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210179,18268,39589,"STATELINE CRUDE, LLC",16211 LA CANTERA PARKWAY SUITE 202,SAN ANTONIO,TX,78256,,Crude Oil,"NEW MEXICO, TEXAS","NEW MEXICO, TEXAS",,1.73,1.73,,,,,,,199058902.000,,,,0,23.88,0,0,0,0,23.88,0,0,0,0,0,0,0,0,23.88,0,0,0,0,23.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88,0,23.88,0,0,0,23.88,23.88,0,INITIAL,05/28/21,5/28/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210710,18873,39593,QEP ENERGY COMPANY,1050 17TH STREET SUITE 800,DENVER,CO,80265,,Crude Oil,,TEXAS,,0,0,,,,,,,6746430.000,,,,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,2.8,0,0,0,2.8,2.8,0,INITIAL,08/18/21,8/18/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,"ARKANSAS, ILLINOIS, LOUISIANA, MISSOURI, TEXAS",TEXAS,,928.4,928.4,,,,,,,105735693652.000,,,,0,1696.2,0,0,0,0,1696.2,0,0,0,0,0,0,0,0,1696.2,0,0,0,0,1696.2,12.7,0.1,12.8,0,0,0,0,403.8,403.8,97.8,390.5,488.3,0.1,4.1,4.2,42.1,0,42.1,27.6,0,27.6,35.9,0,35.9,30.2,0,30.2,344.7,0,344.7,0,0,0,1389.6,591.1,798.5,INITIAL,06/12/21,6/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210371,18468,39596,PERMIAN EXPRESS PARTNERS LLC,1300 MAIN STREET,HOUSTON,TX,77002,,HVL,,OKLAHOMA,,6.1,6.1,,,,,,0.000,0.000,0,0.000,0.000,0,63,0,0,0,0,63,0,0,0,0,0,0,0,0,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/21,6/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210026,18081,39600,VAQUERO PERMIAN PROCESSING LLC,2602 MCKINNEY AVE STE 400,DALLAS,TX,77380,,HVL,,TEXAS,,0,0,,,,,,,,,10613794.000,,0,3.265,0,0,0,0,3.265,0,0,0,0,0,0,0,0,3.265,0,0,0,0,3.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.265,0,3.265,0,0,0,3.265,3.265,0,INITIAL,03/01/21,3/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210252,18349,39606,CR PERMIAN CRUDE LLC,"500 W. ILLINOIS, STE 700",MIDLAND,TX,79701,,Crude Oil,,TEXAS,,3.47,3.47,,,,,,,120559747.000,,,,0,45.89,0,0,9.01,0,54.9,0,0,0,0,0,0,0,0,45.89,0,0,9.01,0,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.89,0,45.89,0,0,0,45.89,45.89,0,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210261,18358,39610,"CPE GATHERING MIDCON, LLC",317 LILAC DR SUITE 200,EDMOND,OK,73034,,Crude Oil,,OKLAHOMA,,0,0,,,,,,,48229531.000,,,,0,16.76,0,0,0,0,16.76,0,0,0,0,0,0,0,0,16.76,0,0,0,0,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0,16.76,0,0,0,16.76,16.76,0,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210264,18361,39617,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - CONVENT REFINERY,150 NORTH DAIRY ASHFORD,HOUSTON,TX,77079,,HVL,,LOUISIANA,,4.9,4.9,,,,,,,,,5131340.000,,0,20.7,0,0,0,0,20.7,0,0,0,0,0,0,0,0,20.7,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210634,18744,39618,TORRANCE REFINING COMPANY LLC,ONE SYLVAN WAY,PARSIPPANY,NJ,07054,,Crude Oil,,CALIFORNIA,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210033,18871,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC","270 QUAIL CT., SUITE B",SANTA PAULA,CA,93060,,Crude Oil,,CALIFORNIA,,3.7,3.7,,,,,,,315411.000,,,,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,SUPPLEMENTAL,03/02/21,8/17/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210446,18548,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,1125 ESCALANTE DRIVE,RANGELY,CO,81648,,HVL,"COLORADO, UTAH",,,0,0,,,,,,,,,3783707.000,,0,16.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,16.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,16.7,0,0,0,0,0,0,0,0,0,16.7,16.7,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210154,18226,39638,ALTUS MIDSTREAM NGL PIPELINE LP,2000 POST OAK,HOUSTON,TX,77056,,HVL,,TEXAS,,3.18,3.18,,,,,,,,,1152.000,,0,29.46,0,0,0,0,29.46,0,0,0,0,0,0,0,0,29.46,0,0,0,0,29.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,0,29.46,0,0,0,29.46,29.46,0,INITIAL,05/24/21,5/24/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210153,18225,39639,TANKS R US,630 OTTAWA AVENUE,HOLLAND,MI,49423,,Refined and/or Petroleum Product (non-HVL),,MICHIGAN,,0,0,,,,,,,,,,24151.000,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/24/21,5/24/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210217,18313,39647,VALERO TEXAS CITY REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,5.19,5.19,,,,,,,,,,95661126.000,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,1.83,0,0,0,0,0,0,0,0,0,3.36,0,3.36,0,0,0,0,0,0,5.19,3.36,1.83,INITIAL,06/07/21,6/7/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210447,18549,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,1.39,1.39,,,,,,,92167634.000,,,,0,1.39,0,0,0,0,1.39,0,0,0,0,0,0,0,0,1.39,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,1.39,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210449,18551,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,TEXAS,,3.75,3.75,,,,,,,,,10639996.000,,0,3.75,0,0,0,0,3.75,0,0,0,0,0,0,0,0,3.75,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,0,0,0,0,1.16,1.16,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210448,18550,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,10.96,10.96,,,,,,,,,,795106177.000,0,10.96,0,0,0,0,10.96,0,0,0,0,0,0,0,0,10.96,0,0,0,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,6.16,0,6.16,0,0,0,3.1,0,3.1,1.39,0,1.39,10.96,10.65,0.31,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210254,18351,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC","15727 ANTHEM PARKWAY, SUITE 510",SAN ANTONIO,TX,78256,,Crude Oil,,TEXAS,,2.57,2.57,,,,,,,270367635.000,,,,0,20.25,0,0,0,0,20.25,0,0,0,0,0,0,0,0,20.25,0,0,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,20.25,0,0,0,20.25,20.25,0,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,"4000 N BIG SPRING, SUITE 500",MIDLAND,TX,79705,,Crude Oil,"NEW MEXICO, TEXAS","NEW MEXICO, TEXAS",,83.36,83.36,,,,,,0.000,21995972952.000,0,0.000,0.000,0,690.28,0,0,0,0,690.28,0,0,0,0,0,0,0,0,690.28,0,0,0,0,690.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.93,0,685.93,4.35,0,4.35,690.28,690.28,0,INITIAL,05/14/21,5/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210263,18360,39663,"PETROGAS WEST, LLC",4100 UNICK ROAD,FERNDALE,WA,98248,,HVL,,WASHINGTON,,0,0,,,,,,,,,11596980.000,,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210500,18603,39666,FORMULA MIDSTREAM PARTNERS LLC,5910 NORTH CENTRAL EXPRESSWAY SUITE 1800,DALLAS,TX,75206,,Crude Oil,,TEXAS,,0.14,0.14,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67,0,24.67,0,0,0,24.67,24.67,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210028,18083,39675,"SCT PIPELINE, LLC","811 MAIN, SUITE 2800",HOUSTON,TX,77002,,Crude Oil,,OKLAHOMA,,10.8,10.8,,,,,,,158712127.000,,,,0,17.49,0,0,0,0,17.49,0,0,0,0,0,0,0,0,17.49,0,0,0,0,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49,0,17.49,0,0,0,17.49,17.49,0,INITIAL,03/02/21,3/2/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210392,18908,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,ONE WILLIAMS CENTER 43-4,TULSA,OK,74172,,Crude Oil,,COLORADO,,38.48,38.48,,,,,,,66497443.000,,,,0,54.846,0,0,0,0,54.846,0,0,0,0,0,0,0,0,54.846,0,0,0,0,54.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.846,0,54.846,0,0,0,54.846,54.846,0,SUPPLEMENTAL,06/14/21,11/8/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210712,18878,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,ONE WILLIAMS CENTER 43-4,TULSA,OK,74172,,HVL,,COLORADO,,0.02,0.02,,,,,,,,,73879429.000,,0,22.6,0,0,0,0,22.6,0,0,0,0,0,0,0,0,22.6,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,0,22.6,0,0,0,22.6,22.6,0,INITIAL,08/26/21,8/26/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210117,18186,39694,"BRIDGE ENERGY, LLC",2000 TONNER CANYON ROAD,BREA,CA,92821,,Crude Oil,,CALIFORNIA,,3.5,3.5,,,,,,,1601064.000,,,,1.7,1.8,0,0,0,0,3.5,0,0,0,0,0,0,0,1.7,1.8,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/05/21,5/5/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210498,18601,39698,S2 ENERGY OPERATING LLC,200 CAROLINE CT,COVINGTON,LA,70433,,Crude Oil,,LOUISIANA,0,0,0,0,0,0,0,0,0.000,53328.000,0,0.000,0.000,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210373,18470,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,TEXAS,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/21,6/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210001,18044,39708,"SYDRI OPERATING, INC.",10210 N CENTRAL EXPRESSWAY SUITE 130,DALLAS,TX,75231,,Crude Oil,,TEXAS,0,1.27,1.27,0,0,0,0,0,0.000,31439.000,0,0.000,0.000,0,1.27,0,0,0,0,1.27,0,0,0,0,0,0,0,0,1.27,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,01/11/21,1/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,111 PARK PLACE DR SUITE 100,COVINGTON,LA,70433,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico",LOUISIANA,10.8,0,10.8,,76244839,,,,,0.000,,,,0,0,0,0,0,0,0,0,17.38,0,0,0,0,17.38,0,17.38,0,0,0,0,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,07/07/21,10/20/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210612,18721,39731,VANTAGE PIPELINE US LP,"4000, 585 8TH AVENUE S.W.",CALGARY,ALBERTA,T2P 1G1,,HVL,NORTH DAKOTA,,,3.68,3.68,,,,,,,,,1040157052.000,,0,127.11,0,0,0,0,127.11,0,0,0,0,0,0,0,0,127.11,0,0,0,0,127.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.11,0,127.11,0,0,0,127.11,127.11,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210337,18434,39739,OCELOT ENERGY MANAGEMENT LLC,2950 N. HARWOOD ST  STE 2200,DALLAS,TX,75201,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,15,15,,,,,,,,,,0.000,0,16.71,0,0,0,0,16.71,0,0,0,0,0,0,0,0,16.71,0,0,0,0,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0,16.71,0,0,0,0,0,0,16.71,16.71,0,INITIAL,06/11/21,6/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210424,18525,39745,"SEAPORT MIDSTREAM PARTNERS, LLC.",1670 BROADWAY SUITE 3100,DENVER,CO,80202,,Refined and/or Petroleum Product (non-HVL),,OREGON,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210421,18522,39746,ELEVATION MIDSTREAM,"1512 LARIMER ST, SUITE 540",DENVER,CO,80202,,Crude Oil,,COLORADO,,12.163,12.163,,,,,,0.000,59584590.000,0,0.000,0.000,0,12.253,0,0,0,0,12.253,0,0,0,0,0,0,0,0,12.253,0,0,0,0,12.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210020,18072,39752,"STAKEHOLDER GAS UTILITY, LLC",401 EAST SONTERRA BLVD SUITE 215,SAN ANTONIO,TX,78258,,HVL,,TEXAS,,0.4,0.4,,,,,,,,,45976389.000,,0,36.2,0,0,0,0,36.2,0,0,0,0,0,0,0,0,36.2,0,0,0,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,0,36.2,0,0,0,36.2,36.2,0,INITIAL,02/12/21,2/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210090,18150,39753,CURETON FRONT RANGE LLC,518 17TH ST SUITE 1405,DENVER,CO,80202,,HVL,,COLORADO,,0,0,,,,,,,,,3164550.000,,0,2.89,0,0,0,0,2.89,0,0,0,0,0,0,0,0,2.89,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,04/01/21,4/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC","1101 CENTRAL EXPRESSWAY, SOUTH SUITE 150",ALLEN,TX,75013,,CO2,"KANSAS, OKLAHOMA, TEXAS","COLORADO, TEXAS",,16.969,16.969,,,,,,1348596944.000,0.000,0,0.000,0.000,0,272.045,0,0,0,0,272.045,0,0,0,0,0,0,0,0,272.045,0,0,0,0,272.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0,15.26,14.235,0,14.235,0,0,0,29.495,29.495,0,SUPPLEMENTAL,06/14/21,11/17/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210549,18654,39760,"THE DOW CHEMICAL COMPANY, SDO","2301 N. BRAZOSPORT BLVD, S-201",FREEPORT,TX,77541,,HVL,,TEXAS,,13.18,13.18,,,,,,,,,35506729.000,,0,13.18,0,0,0,0,13.18,0,0,0,0,0,0,0,0,13.18,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.91,6.01,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,7.5,3.1,4.4,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210457,18559,39760,"THE DOW CHEMICAL COMPANY, SDO","2301 N. BRAZOSPORT BLVD, S-201",FREEPORT,TX,77541,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,2.71,2.71,,,,,,,,,,780707.000,0,2.71,0,0,0,0,2.71,0,0,0,0,0,0,0,0,2.71,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,0.34,0.34,0,0,0,0,0,0,0.2,0.02,0.22,0,0.03,0.03,1.67,0.2,1.47,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210004,18050,39771,ELK OPERATING SERVICES LLC,1700 LINCOLN STREET SUITE 2550,DENVER,CO,80203,,CO2,"COLORADO, UTAH",,,0,0,,,,,,18687686.000,,,,,0,27.7,0,0,0,0,27.7,0,0,0,0,0,0,0,0,27.7,0,0,0,0,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,12.1,SUPPLEMENTAL,01/15/21,1/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210674,18785,39774,"GLASS MOUNTAIN PIPELINE, LLC",2626 COLE AVE SUITE 900,DALLAS,TX,75204,,Crude Oil,,OKLAHOMA,,79.35,79.35,,,,,,,25000000.000,,,,0,258.95,0,0,0,0,258.95,0,0,0,0,0,0,0,0,258.95,0,0,0,0,258.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.95,0,258.95,0,0,0,258.95,258.95,0,INITIAL,06/16/21,6/16/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210591,18698,39785,"EPIC CONSOLIDATED OPERATIONS, LLC","18615 TUSCANY STONE, SUITE 300",SAN ANTONIO,TX,78258,,Crude Oil,,TEXAS,,104.33,104.33,,,,,,,105584130228.000,,,,0,916.62,0,0,0,0,916.62,0,0,0,0,0,0,0,0,916.62,0,0,0,0,916.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.93,0,541.93,374.69,0,374.69,916.62,916.62,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC","18615 TUSCANY STONE, SUITE 300",SAN ANTONIO,TX,78258,,HVL,"NEW MEXICO, TEXAS",TEXAS,,131.77,131.77,,,,,,,,,18547417726.000,,0,899.07,0,0,0,0,899.07,0,0,0,0,0,0,0,0,899.07,0,0,0,0,899.07,0,0,0,0,0,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.54,0,694.54,147.53,0,147.53,899.07,899.07,0,SUPPLEMENTAL,06/15/21,8/3/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210626,18852,39785,"EPIC CONSOLIDATED OPERATIONS, LLC","18615 TUSCANY STONE, SUITE 300",SAN ANTONIO,TX,78258,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,8.91,8.91,,,,,,,,,,19916289.000,0,9.27,0,0,0,0,9.27,0,0,0,0,0,0,0,0,9.27,0,0,0,0,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,6.86,2.41,0,2.41,9.27,9.27,0,SUPPLEMENTAL,06/15/21,8/3/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210106,18173,39794,"GULFMARK ENERGY, INC.",17 S BRIAR HOLLOW LN,HOUSTON,TX,77027,,Crude Oil,,TEXAS,,0,0,,,,,,,3118626.000,,,,0,0.73,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,04/28/21,4/28/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210717,18892,39805,"THOMPSON WEBSTER PIPELINE, INC.",PO BOX 450861,HOUSTON,TX,77245,,Crude Oil,TEXAS,,,41,41,,,,,,0.000,0.000,0,0.000,0.000,0,41.9,0,0,0,0,41.9,0,0,0,0,0,0,0,0,41.9,0,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,09/09/21,9/9/2021,7000-1.1 (Rev. 01-2020)
