DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2019,20200490,17733,39532,TORRANCE BASIN PIPELINE COMPANY LLC,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,8.28,8.28,,,,,,,,,,28410539.000,0,8.28,0,0,0,0,8.28,0,0,0,0,0,0,0,0,8.28,0,0,0,0,8.28,0,0,0,0,0.001,0.001,0,0,0,0,0.545,0.545,0,1.194,1.194,0,0.13,0.13,0.001,0,0.001,2.453,0,2.453,0.74,0,0.74,0.012,0,0.012,0,0,0,5.076,3.206,1.87,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200491,17734,39533,TORRANCE LOGISTICS COMPANY LLC,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Crude Oil,,CALIFORNIA,,0.839,0.839,,,,,,,1447033.000,,,,0,0.839,0,0,0,0,0.839,0,0,0,0,0,0,0,0,0.839,0,0,0,0,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0,0.819,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200492,17735,39533,TORRANCE LOGISTICS COMPANY LLC,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200493,17736,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,1 SYLVAN WAY 2ND FLOOR,PARSIPPANY,NJ,07054,,Crude Oil,,CALIFORNIA,,142.81,142.81,,,,,,,5124328308.000,,,,0,181.455,0,0,0,0,181.455,0,0,0,0,0,0,0,0,181.455,0,0,0,0,181.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.137,5.137,32.337,0,32.337,140.036,0,140.036,2.194,0,2.194,1.752,0,1.752,0,0,0,181.456,176.319,5.137,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200494,17737,39535,TORRANCE PIPELINE COMPANY LLC,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Crude Oil,,CALIFORNIA,,10.7,10.7,,,,,,,182043118.000,,,,0,10.691,0,0,0,0,10.691,0,0,0,0,0,0,0,0,10.691,0,0,0,0,10.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.041,0.497,0,0.497,0,0,0,0.351,0,0.351,0,0,0,0.889,0.889,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200495,17738,39535,TORRANCE PIPELINE COMPANY LLC,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,85.27,85.27,,,,,,,,,,677787660.000,0,85.972,0,0,0,0,85.972,0,0,0,0,0,0,0,0,85.972,0,0,0,0,85.972,0,0,0,0,0,0,0,5.45,5.45,0,13.08,13.08,0,15.308,15.308,0,32.499,32.499,5.872,0,5.872,2.412,0,2.412,5.736,0,5.736,1.168,0,1.168,0,0,0,81.525,15.188,66.337,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200334,17957,39540,"ARB MIDSTREAM, LLC",1600 BROADWAY  SUITE 2400,DENVER,CO,80202,,Crude Oil,,COLORADO,,51.58,51.58,,,,,,,1400072154.000,,,,0,50,0,29.06,0,0,79.06,0,0,0,0,0,0,0,0,50,0,29.06,0,0,79.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.06,0,79.06,0,0,0,79.06,79.06,0,SUPPLEMENTAL,06/11/20,7/10/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200183,17406,39551,"STAKEHOLDER MIDSTREAM CRUDE OIL PIPELINE, LLC",401 E SONTERRA BLVD,SAN ANTONIO,TX,78258,,Crude Oil,,TEXAS,,0,0,,,,,,,156937406.000,,,,0,23.53,0,0,0,0,23.53,0,0,0,0,0,0,0,0,23.53,0,0,0,0,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,0,23.53,0,0,0,23.53,23.53,0,INITIAL,06/02/20,6/2/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200617,17867,39556,ISLAND ENERGY SERVICES,91-480 MALAKOLE STREET,KAPOLEI,HI,96707,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,45.259,45.259,,,,,,0.000,0.000,0,0.000,120017109.000,0,45.259,0,0,0,0,45.259,0,0,0,0,0,0,0,0,45.259,0,0,0,0,45.259,0,0,0,0,0,0,0,0,0,0,18.713,18.713,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0,0.526,0,0,0,0,0,0,19.239,0.526,18.713,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200632,17883,39565,TORRENT OIL LLC,2 GREENWAY PLAZA,HOUSTON,TX,77046,,Crude Oil,,TEXAS,0,14.109,14.109,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0,0,0,0,0,0,0,0,24.01,0,0,0,0,24.01,0,24.01,0,0,0,0,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200607,17855,39566,LUCID ENERGY DELAWARE LLC,3100 MCKINNON ST. SUITE 800,DALLAS,TX,75201,,HVL,,NEW MEXICO,,0,0,,,,,,0.000,0.000,0,218475763.000,0.000,0,27.6,0,0,0,0,27.6,0,0,0,0,0,0,0,0,27.6,0,0,0,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,0,27.6,0,0,0,27.6,27.6,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200572,17818,39572,"WWM OPERATING, LLC",100 CONGRESS AVE SUITE 2200,AUSTIN,TX,78701,,HVL,,TEXAS,,0,0,,,,,,0.000,0.000,0,5889627.000,0.000,0,19.5,0,0,0,0,19.5,0,0,0,0,0,0,0,0,19.5,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,19.5,0,0,0,19.5,19.5,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200164,17387,39581,CALIBER BEAR DEN INTERCONNECT LLC,950 17TH ST SUITE 1000,DENVER,CO,80202,,Crude Oil,,NORTH DAKOTA,,0.53,0.53,,,,,,,8617514.000,,,,0,5.66,0,0,0,0,5.66,0,0,0,0,0,0,0,0,5.66,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,5.66,0,0,0,5.66,5.66,0,INITIAL,06/01/20,6/1/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200681,18060,39587,"SAVAGE BAKKEN CONNECTOR, INC",901 LEGACY CENTER WAY,MIDVALE,UT,84047,,Crude Oil,NORTH DAKOTA,,,2.25,2.25,,,,,,,31115853.000,,,,0,2.25,0,0,0,0,2.25,0,0,0,0,0,0,0,0,2.25,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,2.25,0,0,0,2.25,2.25,0,SUPPLEMENTAL,07/02/20,1/25/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2019,20200071,17982,39589,"STATELINE CRUDE, LLC",16211 LA CANTERA PARKWAY SUITE 202,SAN ANTONIO,TX,78256,,Crude Oil,"NEW MEXICO, TEXAS",,,1.73,1.73,,,,,,,369400677.000,,,,0,23.86,0,0,0,0,23.86,0,0,0,0,0,0,0,0,23.86,0,0,0,0,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,0,23.86,0,0,0,23.86,23.86,0,SUPPLEMENTAL,03/25/20,8/19/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200120,17342,39593,QEP ENERGY COMPANY,1050 17TH STREET SUITE 800,DENVER,CO,80265,,Crude Oil,,TEXAS,,0,0,,,,,,,36655343.000,,,,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,2.8,0,0,0,2.8,2.8,0,INITIAL,05/19/20,5/19/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200408,17646,39596,PERMIAN EXPRESS PARTNERS LLC,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,"ARKANSAS, ILLINOIS, LOUISIANA, MISSOURI, TEXAS",TEXAS,,940.4,940.4,,,,,,,122457523229.000,,,,0,1713.7,0,0,0,0,1713.7,0,0,0,0,0,0,0,0,1713.7,0,0,0,0,1713.7,126.5,0,126.5,0,0.1,0.1,0,403.8,403.8,0,390.4,390.4,0,4.1,4.1,42.5,0,42.5,14.4,0,14.4,35.5,0,35.5,30.2,0,30.2,344.1,0,344.1,0,0,0,1391.6,593.2,798.4,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200407,17645,39596,PERMIAN EXPRESS PARTNERS LLC,1300 MAIN STREET,HOUSTON,TX,77002,,HVL,,OKLAHOMA,,6.1,6.1,,,,,,,,,0.000,,0,63,0,0,0,0,63,0,0,0,0,0,0,0,0,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200016,17208,39600,VAQUERO PERMIAN PROCESSING LLC,1790 HUGHES LANDING BLVD STE 475,THE WOODLANDS,TX,77380,,HVL,,TEXAS,,0,0,,,,,,,,,32949701.000,,0,3.265,0,0,0,0,3.265,0,0,0,0,0,0,0,0,3.265,0,0,0,0,3.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.265,0,3.265,0,0,0,3.265,3.265,0,INITIAL,02/05/20,2/5/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200630,17881,39606,CAPROCK PERMIAN CRUDE LLC,"500 W. ILLINOIS, STE 700",MIDLAND,TX,79701,,Crude Oil,,TEXAS,,0,0,,,,,,,176038178.000,,,,0,27.06,0,0,9.52,0,36.58,0,0,0,0,0,0,0,0,27.06,0,0,9.52,0,36.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.06,0,27.06,0,0,0,27.06,27.06,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200294,17522,39610,"CPE GATHERING MIDCON, LLC",317 LILAC DR SUITE 200,EDMOND,OK,73034,,Crude Oil,,OKLAHOMA,,0,0,,,,,,,92727180.000,,,,0,16.76,0,0,0,0,16.76,0,0,0,0,0,0,0,0,16.76,0,0,0,0,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0,16.76,0,0,0,16.76,16.76,0,INITIAL,06/10/20,6/10/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200512,17756,39617,SHELL OIL PRODUCTS US - CONVENT REFINERY,150 NORTH DAIRY ASHFORD,HOUSTON,TX,77079,,HVL,,LOUISIANA,,4.9,4.9,,,,,,,,,42073850.000,,0,20.7,0,0,0,0,20.7,0,0,0,0,0,0,0,0,20.7,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200190,17850,39618,TORRANCE REFINING COMPANY LLC,ONE SYLVAN WAY,PARSIPPANY,NJ,07054,,Crude Oil,,CALIFORNIA,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,06/03/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200091,17310,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC","270 QUAIL CT., SUITE 200",SANTA PAULA,CA,93060,,Crude Oil,,CALIFORNIA,,3.7,3.7,,,,,,,1237065.000,,,,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,INITIAL,04/28/20,4/28/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200076,17288,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,1125 ESCALANTE DRIVE,RANGELY,CO,81648,,HVL,"COLORADO, UTAH",,,0,0,,,,,,,,,5059217.000,,0,16.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,16.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,16.7,0,0,0,0,0,0,0,0,0,16.7,16.7,0,INITIAL,04/03/20,4/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200062,17273,39638,ALTUS MIDSTREAM NGL PIPELINE LP,2000 POST OAK,HOUSTON,TX,77056,,HVL,,TEXAS,,3.45,3.45,,,,,,,,,6132801.000,,0,29.46,0,0,0,0,29.46,0,0,0,0,0,0,0,0,29.46,0,0,0,0,29.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,0,29.46,0,0,0,29.46,29.46,0,INITIAL,03/13/20,3/13/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200342,17573,39639,TANKS R US,630 OTTAWA AVENUE,HOLLAND,MI,49423,,Refined and/or Petroleum Product (non-HVL),,MICHIGAN,,0,0,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200567,17812,39647,VALERO TEXAS CITY REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,5.19,5.19,,,,,,,,,,144255788.000,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,1.83,0,0,0,0,0,0,0,0,0,3.36,0,3.36,0,0,0,0,0,0,5.19,3.36,1.83,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200466,17706,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,1.4,1.4,,,,,,,99086083.000,,,,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.24,1.24,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200467,17707,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,TEXAS,,3.78,3.78,,,,,,,,,9103266.000,,0,3.78,0,0,0,0,3.78,0,0,0,0,0,0,0,0,3.78,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,0,0,0,0,1.16,1.16,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200468,17708,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,9.57,9.57,,,,,,,,,,702605445.000,0,9.57,0,0,0,0,9.57,0,0,0,0,0,0,0,0,9.57,0,0,0,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,6.16,0,6.16,0,0,0,3.1,0,3.1,0,0,0,9.57,9.26,0.31,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200569,17815,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC","15727 ANTHEM PARKWAY, SUITE 510",SAN ANTONIO,TX,78256,,Crude Oil,,TEXAS,,1.779,1.779,,,,,,,170396927.000,,,,0,19.874,0,0,0,0,19.874,0,0,0,0,0,0,0,0,19.874,0,0,0,0,19.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.874,0,19.874,0,0,0,19.874,19.874,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200282,17509,39654,ORYX DELAWARE OIL TRANSPORT LLC,"4000 N BIG SPRING, SUITE 500",MIDLAND,TX,79705,,Crude Oil,"NEW MEXICO, TEXAS",TEXAS,,50.51,50.51,,,,,,,9303191960.000,,,,0,384.39,0,0,0,0,384.39,0,0,0,0,0,0,0,0,384.39,0,0,0,0,384.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.39,0,384.39,0,0,0,384.39,384.39,0,INITIAL,06/09/20,6/9/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200197,17420,39663,"PETROGAS WEST, LLC",4100 UNICK ROAD,FERNDALE,WA,98248,,HVL,,WASHINGTON,,0,0,,,,,,,,,12288423.000,,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0,INITIAL,06/03/20,6/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200355,17586,39666,FORMULA MIDSTREAM PARTNERS LLC,5910 NORTH CENTRAL EXPRESSWAY SUITE 1800,DALLAS,TX,75206,,Crude Oil,,TEXAS,,0.14,0.14,,,,,,,41802351.000,,,,0,24.67,0,0,0,0,24.67,0,0,0,0,0,0,0,0,24.67,0,0,0,0,24.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67,0,24.67,0,0,0,24.67,24.67,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200077,17289,39675,"SCT PIPELINE, LLC","811 MAIN, SUITE 2800",HOUSTON,TX,77002,,Crude Oil,,OKLAHOMA,,8.75,8.75,,,,,,,216201113.000,,,,0,17.49,0,0,0,0,17.49,0,0,0,0,0,0,0,0,17.49,0,0,0,0,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,04/03/20,4/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200454,18855,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,ONE WILLIAMS CENTER WRC-3,TULSA,OK,74172,,Crude Oil,,COLORADO,,58.16,58.16,,,,,,0.000,127161052.000,0,0.000,0.000,0,19.03,0,0,0,0,19.03,0,0,0,0,0,0,0,0,19.03,0,0,0,0,19.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03,0,19.03,0,0,0,19.03,19.03,0,SUPPLEMENTAL,06/12/20,8/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2019,20200130,17353,39685,SANTA FE MIDSTREAM PERMIAN LLC,5830 GRANITE PARKWAY SUITE 1025,PLANO,TX,75024,,HVL,,TEXAS,,5.23,5.23,,,,,,,,,856816.000,,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,5.23,0,0,0,5.23,5.23,0,INITIAL,05/27/20,5/27/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200588,17835,39687,"BRAZOS DELAWARE CRUDE, LLC",777 MAIN STREET SUITE 3700,FORT WORTH,TX,76102,,HVL,,TEXAS,,0,0,,,,,,,,,730029.000,,0,12.37,0,0,0,0,12.37,0,0,0,0,0,0,0,0,12.37,0,0,0,0,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,0,12.37,0,0,0,12.37,12.37,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200015,17207,39694,"BRIDGE ENERGY, LLC",2000 TONNER CANYON ROAD,BREA,CA,92821,,Crude Oil,,CALIFORNIA,,3.5,3.5,,,,,,,3067358.000,,,,1.7,1.8,0,0,0,0,3.5,0,0,0,0,0,0,0,1.7,1.8,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,02/04/20,2/4/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200517,17761,39698,S2 ENERGY OPERATING LLC,200 CAROLINE CT,COVINGTON,LA,70433,,Crude Oil,,LOUISIANA,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200409,17647,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,TEXAS,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200288,17516,39708,"SYDRI OPERATING, INC.",10210 N CENTRAL EXPRESSWAY SUITE 130,DALLAS,TX,75231,,Crude Oil,,TEXAS,,1.27,1.27,,,,,,,31685.000,,,,0,1.27,0,0,0,0,1.27,0,0,0,0,0,0,0,0,1.27,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/09/20,6/9/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200498,18040,39713,CANTIUM. LLC,111 PARK PLACE DR SUITE 100,COVINGTON,LA,70433,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico",LOUISIANA,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,20.048,0,0,0,0,20.048,0,20.048,0,0,0,0,20.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,06/13/20,12/18/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200400,17638,39725,SBE CHEMICAL PARTNERS I LLC,2800 POST OAK BLVD. SUITE 1950,HOUSTON,TX,77056,,HVL,,TEXAS,,4.85,4.85,,,,,,,,,112715.000,,0,4.85,0,0,0,0,4.85,0,0,0,0,0,0,0,0,4.85,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,4.85,0,0,0,4.85,4.85,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
