DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210303,41697,261,ALEXANDER CITY MUNICIPAL GAS,520 Calhoun St,Alexander City,,AL,35010,P.O. BOX 552,ALEXANDER CITY,,AL,35011,Natural Gas,AL,Municipal Owned,0,0,0,61.66,89.467,0,0,0,0,0,151.127,0,0,0,6,4188,0,0,0,0,0,4194,0,0,10.92,47.74,3,0,61.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.154,26.313,0,0,0,89.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,63.154,37.233,47.74,3,0,151.127,100,0,0,3,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,33,4,0,0,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4151,36,5,2,0,4194,0,0,0,3,40.257,3.957,37.498,47.976,11.07,6.425,0.944,151.127,0,0,0,0,6,607,1768,1575,111,109,18,4194,,,1,1,,3,,,1,1,16,2,,5,,,,,1,,,1,,,,1,16,2,,,,,0,0,-0.29,18,7,6,5,0,716,19,161,0,9,Edited Part D. Part D does not match Part C because by definition we had excavation damage that was not a leak so it was not counted in Part C. Also edited number in Part D section 1 c because duplicates were originally counted. The AL PSC wanted comments added to this section to explain totals not matching.,Chris Hardy,operator,(256) 409-2070,(256) 409-2071,chris.hardy@alexandercityal.gov,SUPPLEMENTAL,2/12/2021,2/19/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210874,44077,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",2021 INDUSTRIAL PARK ROAD BLDG. A.,ALEXANDRIA,,LA,71302,"2021 INDUSTRIAL PARK RD., BLDG A",ALEXANDRIA,,LA,71302,Natural Gas,LA,Municipal Owned,0,0,120.1,119.7,329.1,0,0,0,0,0,568.9,0,0,4357,2198,13351,0,0,0,0,0,19906,0,4.1,125.1,97.5,13,0.1,239.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.8,61.1,14.2,2,0,329.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,255.9,186.2,111.7,15,0.1,568.9,30,0,1914,3418,1223,0,0,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12576,644,130,1,0,13351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14490,4062,1353,1,0,19906,210.9,0,0,0,50.8,36.2,60.9,138,43,30,0,569.8,3012,0,0,0,364,3212,4394,6065,2432,418,9,19906,4,0,13,0,0,4,0,0,4,4,8,4,8,67,0,0,1,0,3,0,0,0,0,0,0,4,5,4,1,11,0,0,0,0,3.3,21,6,0,15,,7480,2,3685,17,19987,,Mike Richey,Superintendent,(318)441-6064,,mike.richey@cityofalex.com,SUPPLEMENTAL,3/10/2021,12/27/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210621,42026,315,ALLERTON GAS CO,PO BOX 825,CENTERVILLE,Appanoose,IA,52544,"120 NORTH CENTRAL, BOX 299",ALLERTON,,IA,50008,Natural Gas,IA,Investor Owned,0,0,0,6,0.165,0,0,0,0,0,6.165,0,0,0,289,12,0,0,0,0,0,301,0,4,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4.165,1,1,0,0,6.165,79,0,263,26,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,275,26,0,0,0,301,0,0,0,0,6,0,0,0,0,0.165,0,6.165,0,0,0,0,243,41,0,6,1,10,0,301,1,,,,,,,,,,1,1,,,,,0,,,,,,,,,,0,0,,,,,2,0,-0.42,1,0,0,1,0,73,1,9,0,0,,William Buss,operator,(641)437-4478,(641)437-4479,bbuss@allerton-gas.us,INITIAL,3/3/2021,3/3/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210516,43296,333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",326 MISSOURI,ALMA,Wabaunsee,KS,66401,326 MISSOURI STREET,ALMA,,KS,66401,Natural Gas,KS,Municipal Owned,0,0,0,20.92,8.276,0,0,0,0,0,29.196,0,0,0,425,75,0,0,0,0,0,500,0,10.53,8.63,1.82,0,0,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,3.53,4.55,0,0,8.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.726,12.16,6.37,0,0,29.256,10,0,0,425,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,40,460,0,0,0,500,0,0,0,19.16,0,0,0,0,3,1.12,5.93,29.21,447,0,0,0,0,0,0,0,23,15,15,500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,0,0,-1,0,0,0,0,0,497,17,34,0,0,,Michael Slobodnik,operator,(785) 765-3502,(785) 765-3648,almaewg@cityofalma-kansas.com,SUPPLEMENTAL,2/26/2021,6/2/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210468,41835,342,"ALMA NATURAL  GAS SYSTEMS, CITY OF",614 MAIN ST.,ALMA,Harlan,NE,68920,614 MAIN ST P.O. BOX 468,ALMA,,NE,68920,Natural Gas,NE,Municipal Owned,,,0.7,4.3,10.77,0.3,0,0,0,0,16.07,,,177,292,113,0,0,0,0,0,582,0,4.3,0.7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,5.83,0,0,0,0,5.83,0,4.94,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15.37,0.7,0,0,0,16.07,10,0,0,469,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,582,0,0,0,582,0,0,2.67,1,1,2.83,3,2.96,0.4,2.21,0,16.07,0,0,359,19,15,37,38,47,32,30,5,582,1,,1,,,,,,,,,3,,,,,,,1,,,,,,,,,3,,,,,15,0,6,1,0,1,0,0,321,0,0,0,0,,Russ Pfeil,operator,(308)928-2242,(308) 928-2683,citysup@almacity.com,INITIAL,2/24/2021,2/24/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210266,41582,360,"ALTAMONT GAS DEPT, CITY OF",P O Box 305,Altamont,Labette,KS,67330,"P.O. BOX 305, 407 HUSTON STREET",ALTAMONT,,KS,67330,Natural Gas,KS,Municipal Owned,0,0,0,3,21.5,0,0,0,0,0,24.5,0,0,0,0,530,0,0,0,0,0,530,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,12.5,0,0,0,24.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,7,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,523,7,0,0,0,530,0,0,0,0,0,0,3,20,0,1.5,0,24.5,0,0,0,0,0,0,0,525,0,5,0,530,,,,0,,,,,,,,2,,,,,,,,0,,,,,,,,2,,,,,1,0,1.55,0,0,0,0,0,164,0,0,0,0,,Brad Myers,operator,(620) 784-5422,(620) 784-2100,shop@altamontks.com,INITIAL,2/10/2021,2/10/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210578,42977,383,AMARILLO NATURAL GAS INC,2915 WEST INTERSTATE 40,AMARILLO,,TX,79109,2915 WEST INTERSTATE 40,AMARILLO,,TX,79109,Natural Gas,OK,Privately Owned,,,,,12.25,0,0,0,0,0,12.25,,,,,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664,11.586,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.664,11.586,0,0,0,12.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,9.87,2.38,0,0,12.25,0,0,0,0,0,0,0,16,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.34,0,0,0,0,0,12,0,0,0,0,,Monte Price,President,(806) 352-5271,(806) 352-3721,contact@anginc.net,SUPPLEMENTAL,3/2/2021,4/7/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210579,41980,383,AMARILLO NATURAL GAS INC,2915 WEST INTERSTATE 40,AMARILLO,,TX,79109,2915 WEST INTERSTATE 40,AMARILLO,,TX,79109,Natural Gas,TX,Privately Owned,,,4.64,78.85,48.735,0,0,0,0,0,132.225,1,0,4,139,82,0,0,0,0,0,226,0,5.52,77.97,0,0,0,83.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.395,32.34,0,0,0,48.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.915,110.31,0,0,0,132.225,8,0,0,9,134,1,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,70,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,21,204,1,0,226,0,0,0,38.5,29.71,0,19.82,36.525,2.1,5.57,0,132.225,0,0,0,70,22,0,68,50,8,8,0,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.61,0,0,0,0,0,374,0,226,0,226,,Monte Price,President,(806) 352-5271,(806) 352-3721,contact@anginc.net,INITIAL,3/2/2021,3/2/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210679,42085,387,"ALTO NATURAL GAS CO, CITY OF",404 W. San Antonio,Alto,,TX,75925,404 W.SAN ANTONIO,ALTO,,TX,75925,Natural Gas,TX,Municipal Owned,,,,70.12,11.18,0,0,0,0,0,81.3,,,,722,153,0,0,0,16,0,891,0,34.43,27.74,7.95,0,0,70.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0.285,0,9.455,1.44,0,0,0,10.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,44.17,29.18,7.95,0,0,81.3,30,0,0,722,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,142,6,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,Galvanized Risers,0,0,0,0,0,0,0,16,147,728,0,0,0,891,0,0,0,0,70.12,0,0,0,0,11.175,0,81.295,0,0,0,0,839,0,0,0,16,36,0,891,,,,1,,,,,2,,,,4,1,,,,,,,,,,,,,,,,,,,1,0,4.1,0,0,0,0,0,375,0,35,0,0,,Catalino Aleman,operator,(936) 858-4711,(936) 858-4761,ALTOUTILITY@CONSOLIDATED.NET,INITIAL,3/4/2021,3/4/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210382,41724,423,AMERICUS UTILITY COMMISSION,715 Valley Drive,Americus,Sumter,GA,31709,"715 VALLEY DRIVE, PO BOX M",AMERICUS,,GA,31709,Natural Gas,GA,Municipal Owned,,,,81.99,22.315,0,0,0,0,0,104.305,,,,1173,1990,0,0,0,0,0,3163,0,36.945,33,12.04,0,0,81.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.835,3.92,0.56,0,0,22.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54.78,36.92,12.6,0,0,104.3,150,0,1158,7,7,1,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,10,1,0,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3137,17,8,1,0,3163,0,0,0,71.85,0,0,10,18,0.78,3.4,0,104.03,0,0,0,1802,1125,0,197,0,0,39,0,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,26,376,0,0,Three Year Leak Survey 2018-2020 indicated the number of services and mains in system are correct.,Billy Donaldson,agent,(912)309-2402,(912)384-6119,bdonaldson01@windstream.net,INITIAL,2/19/2021,2/19/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210165,42936,495,"ANDERSONVILLE GAS SYSTEM, CITY OF",114 Church Street,Andersonville,Sumpter,GA,31744,POST OFFICE BOX 35,ANDERSONVILLE,,GA,31711,Natural Gas,GA,Municipal Owned,0,0,0,6,4.5,0,0,0,0,0,10.5,0,0,0,0,111,0,0,0,0,0,111,0,3,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.5,2,1,0,0,10.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,111,0,0,0,0,111,0,0,0,0,6,0,3,0,0,1.5,0,10.5,0,0,0,0,0,20,52,30,5,3,1,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1,0,0,0,1,5,0,4,0,0,,William Hays,,(229)226-6569,,locke25629@gmail.com,SUPPLEMENTAL,2/2/2021,4/1/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211446,43094,504,ANDREASSI GAS COMPANY,1073 KITTANNING PIKE   CHICORA PA   16025,CHICORA,,PA,16025,1073 KITTANNING PIKE,CHICORA,,PA,16025,Natural Gas,PA,Privately Owned,1,,,,55,0,0,0,0,0,56,68,4,6,4,294,0,0,0,0,0,376,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42,14,0,0,0,56,150,0,82,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,20,3,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,353,20,3,0,0,376,11,0,0,0,3,4,5,6,14,13,0,56,61,0,0,10,30,40,60,70,90,15,0,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,2,0,0,0,376,,Nicholas Andreassi,agent,(724)445-3606,,n_andreassi@yahoo.com,INITIAL,5/3/2021,5/3/2021,7100.1-1 (Rev. 10-2018)
